pt,ALICE_Ridge,CMS_Ridge,ALICE_Jet,CMS_Jet
0.187125,2.39233e-05,8.71583e-05,0
0.261375,6.2978e-05,0.000168314,0
0.335625,0.000130174,0.000281246,0
0.409875,0.000231475,0.000430118,0
0.484125,0.000373795,0.000620141,0
0.558375,0.000558952,0.000850862,0
0.632625,0.000788656,0.00112263,0
0.706875,0.00105614,0.00142431,0
0.781125,0.00135042,0.00174788,0
0.855375,0.00164321,0.00206441,0
0.929625,0.00189823,0.00233725,0
1.00388,0.00209312,0.0025463,0
1.07813,0.00221703,0.00268278,0
1.15238,0.0022839,0.00275776,0
1.22663,0.00230294,0.00278346,0
1.30088,0.00227716,0.00275658,0
1.37512,0.00223889,0.00271668,0
1.44937,0.00216791,0.00264081,0
1.52362,0.00208235,0.00254536,0
1.59787,0.00198078,0.00243129,0
1.67212,0.00187303,0.00231164,0
1.74637,0.00175842,0.00217915,0
1.82062,0.00165197,0.0020571,0
1.89487,0.00153407,0.00192192,0
1.96912,0.00142402,0.00179255,0
2.04337,0.00131271,0.00166258,0
2.11762,0.00122025,0.00154965,0
2.19187,0.0011196,0.0014311,0
2.26612,0.00102603,0.00131829,0
2.34037,0.000948185,0.00122156,0
2.41463,0.000872302,0.00112835,0
2.48888,0.000795071,0.00103368,0
2.56313,0.000730389,0.000952706,0
2.63738,0.000667671,0.000874389,0
2.71163,0.000609034,0.000801391,0
2.78588,0.000551676,0.000729411,0
2.86013,0.000500697,0.00066464,0
2.93438,0.000460154,0.000611837,0
3.00863,0.00041675,0.000556622,0
3.08288,0.000379914,0.000508457,0
3.15713,0.000343503,0.000462135,0
3.23138,0.000312229,0.000421303,0
3.30563,0.000284307,0.000384455,0
3.37988,0.000257943,0.000349901,0
3.45413,0.000234025,0.000318317,0
3.52838,0.000210983,0.000288293,0
3.60263,0.000191964,0.000262651,0
3.67688,0.000173806,0.000238581,0
3.75113,0.000157686,0.00021675,0
3.82538,0.000142642,0.000196695,0
3.89963,0.000129231,0.000178571,0
3.97388,0.000116846,0.000161867,0
4.04813,0.000106047,0.000147044,0
4.12238,9.57902e-05,0.000133151,0
4.19663,8.63127e-05,0.000120371,0
4.27088,7.83975e-05,0.000109407,0
4.34513,7.06489e-05,9.8883e-05,0
4.41938,6.39364e-05,8.96028e-05,0
4.49363,5.77466e-05,8.10518e-05,0
4.56788,5.21355e-05,7.33117e-05,0
4.64213,4.71835e-05,6.64689e-05,0
4.71638,4.26105e-05,6.00757e-05,0
4.79063,3.84293e-05,5.42787e-05,0
4.86488,3.47528e-05,4.91424e-05,0
4.93913,3.13804e-05,4.44276e-05,0
5.01338,2.82893e-05,4.0139e-05,0
5.08763,2.54235e-05,3.61717e-05,0
5.16188,2.29253e-05,3.26568e-05,0
5.23613,2.07892e-05,2.96074e-05,0
5.31038,1.87339e-05,2.6722e-05,0
5.38463,1.68735e-05,2.41037e-05,0
5.45888,1.52563e-05,2.17952e-05,0
5.53313,1.37174e-05,1.96369e-05,0
5.60738,1.24189e-05,1.77652e-05,0
