phi,Alice,CMS,ATLAS
-1.18,0.00700814,0.00692145,0.00685528
-1.17213,0.00708695,0.00699631,0.00692927
-1.16427,0.00716674,0.00707207,0.00700415
-1.1564,0.00724752,0.00714875,0.00707994
-1.14853,0.0073293,0.00722635,0.00715664
-1.14067,0.00741209,0.00730488,0.00723426
-1.1328,0.00749588,0.00738436,0.00731281
-1.12493,0.00758071,0.00746478,0.00739229
-1.11707,0.00766656,0.00754616,0.00747272
-1.1092,0.00775346,0.0076285,0.00755409
-1.10133,0.0078414,0.00771181,0.00763643
-1.09347,0.0079304,0.0077961,0.00771973
-1.0856,0.00802047,0.00788137,0.00780401
-1.07773,0.00811161,0.00796764,0.00788926
-1.06987,0.00820383,0.00805491,0.00797551
-1.062,0.00829714,0.00814318,0.00806274
-1.05413,0.00839155,0.00823247,0.00815098
-1.04627,0.00848707,0.00832278,0.00824022
-1.0384,0.00858369,0.00841411,0.00833048
-1.03053,0.00868143,0.00850648,0.00842175
-1.02267,0.0087803,0.00859988,0.00851406
-1.0148,0.0088803,0.00869433,0.00860739
-1.00693,0.00898144,0.00878983,0.00870176
-0.999067,0.00908372,0.00888639,0.00879717
-0.9912,0.00918716,0.00898401,0.00889363
-0.983333,0.00929175,0.00908269,0.00899114
-0.975467,0.0093975,0.00918244,0.00908971
-0.9676,0.00950441,0.00928327,0.00918934
-0.959733,0.0096125,0.00938517,0.00929003
-0.951867,0.00972177,0.00948816,0.0093918
-0.944,0.00983221,0.00959223,0.00949463
-0.936133,0.00994383,0.0096974,0.00959854
-0.928267,0.0100566,0.00980365,0.00970352
-0.9204,0.0101706,0.009911,0.00980959
-0.912533,0.0102858,0.0100194,0.00991674
-0.904667,0.0104022,0.010129,0.010025
-0.8968,0.0105198,0.0102396,0.0101343
-0.888933,0.0106386,0.0103514,0.0102447
-0.881067,0.0107585,0.0104642,0.0103562
-0.8732,0.0108797,0.0105781,0.0104687
-0.865333,0.0110021,0.0106932,0.0105824
-0.857467,0.0111256,0.0108093,0.0106971
-0.8496,0.0112504,0.0109265,0.0108129
-0.841733,0.0113763,0.0110448,0.0109298
-0.833867,0.0115034,0.0111642,0.0110478
-0.826,0.0116318,0.0112847,0.0111669
-0.818133,0.0117613,0.0114063,0.011287
-0.810267,0.0118919,0.011529,0.0114081
-0.8024,0.0120238,0.0116527,0.0115304
-0.794533,0.0121567,0.0117775,0.0116537
-0.786667,0.0122909,0.0119033,0.011778
-0.7788,0.0124262,0.0120302,0.0119033
-0.770933,0.0125626,0.0121581,0.0120297
-0.763067,0.0127002,0.0122871,0.0121571
-0.7552,0.0128389,0.0124171,0.0122856
-0.747333,0.0129787,0.0125481,0.012415
-0.739467,0.0131196,0.0126801,0.0125454
-0.7316,0.0132615,0.0128131,0.0126768
-0.723733,0.0134046,0.012947,0.0128091
-0.715867,0.0135486,0.013082,0.0129424
-0.708,0.0136937,0.0132178,0.0130766
-0.700133,0.0138399,0.0133546,0.0132117
-0.692267,0.013987,0.0134923,0.0133478
-0.6844,0.0141351,0.0136309,0.0134847
-0.676533,0.0142842,0.0137704,0.0136224
-0.668667,0.0144342,0.0139107,0.013761
-0.6608,0.0145851,0.0140518,0.0139005
-0.652933,0.0147369,0.0141937,0.0140407
-0.645067,0.0148895,0.0143365,0.0141817
-0.6372,0.015043,0.0144799,0.0143234
-0.629333,0.0151973,0.0146241,0.0144658
-0.621467,0.0153524,0.014769,0.014609
-0.6136,0.0155082,0.0149146,0.0147528
-0.605733,0.0156647,0.0150608,0.0148972
-0.597867,0.0158219,0.0152076,0.0150422
-0.59,0.0159797,0.015355,0.0151878
-0.582133,0.0161381,0.015503,0.015334
-0.574267,0.0162971,0.0156514,0.0154806
-0.5664,0.0164566,0.0158003,0.0156277
-0.558533,0.0166166,0.0159497,0.0157752
-0.550667,0.016777,0.0160994,0.0159231
-0.5428,0.0169378,0.0162494,0.0160713
-0.534933,0.017099,0.0163998,0.0162199
-0.527067,0.0172605,0.0165504,0.0163687
-0.5192,0.0174222,0.0167012,0.0165176
-0.511333,0.0175841,0.0168522,0.0166668
-0.503467,0.0177461,0.0170033,0.016816
-0.4956,0.0179082,0.0171545,0.0169654
-0.487733,0.0180703,0.0173056,0.0171147
-0.479867,0.0182324,0.0174568,0.0172639
-0.472,0.0183944,0.0176078,0.0174131
-0.464133,0.0185563,0.0177586,0.0175621
-0.456267,0.0187179,0.0179092,0.0177109
-0.4484,0.0188792,0.0180595,0.0178594
-0.440533,0.0190402,0.0182095,0.0180075
-0.432667,0.0192008,0.0183591,0.0181553
-0.4248,0.0193608,0.0185082,0.0183025
-0.416933,0.0195203,0.0186567,0.0184493
-0.409067,0.0196791,0.0188046,0.0185954
-0.4012,0.0198372,0.0189519,0.0187408
-0.393333,0.0199945,0.0190983,0.0188855
-0.385467,0.0201509,0.0192439,0.0190293
-0.3776,0.0203063,0.0193887,0.0191723
-0.369733,0.0204607,0.0195324,0.0193143
-0.361867,0.020614,0.019675,0.0194552
-0.354,0.020766,0.0198165,0.019595
-0.346133,0.0209167,0.0199568,0.0197335
-0.338267,0.021066,0.0200958,0.0198708
-0.3304,0.0212138,0.0202333,0.0200066
-0.322533,0.0213601,0.0203694,0.0201411
-0.314667,0.0215046,0.0205039,0.0202739
-0.3068,0.0216474,0.0206367,0.0204051
-0.298933,0.0217882,0.0207678,0.0205346
-0.291067,0.0219272,0.020897,0.0206623
-0.2832,0.022064,0.0210243,0.020788
-0.275333,0.0221987,0.0211496,0.0209118
-0.267467,0.0223311,0.0212727,0.0210334
-0.2596,0.0224611,0.0213937,0.0211529
-0.251733,0.0225887,0.0215123,0.0212701
-0.243867,0.0227137,0.0216286,0.021385
-0.236,0.022836,0.0217423,0.0214973
-0.228133,0.0229556,0.0218535,0.0216072
-0.220267,0.0230723,0.021962,0.0217143
-0.2124,0.023186,0.0220677,0.0218188
-0.204533,0.0232966,0.0221706,0.0219204
-0.196667,0.0234041,0.0222705,0.0220191
-0.1888,0.0235082,0.0223674,0.0221148
-0.180933,0.023609,0.0224611,0.0222074
-0.173067,0.0237064,0.0225516,0.0222967
-0.1652,0.0238001,0.0226387,0.0223829
-0.157333,0.0238902,0.0227225,0.0224656
-0.149467,0.0239766,0.0228028,0.0225449
-0.1416,0.0240591,0.0228795,0.0226207
-0.133733,0.0241378,0.0229526,0.0226929
-0.125867,0.0242124,0.0230219,0.0227614
-0.118,0.0242829,0.0230875,0.0228262
-0.110133,0.0243492,0.0231492,0.0228871
-0.102267,0.0244114,0.0232069,0.0229442
-0.0944,0.0244692,0.0232607,0.0229973
-0.0865333,0.0245226,0.0233103,0.0230463
-0.0786667,0.0245716,0.0233559,0.0230913
-0.0708,0.0246162,0.0233973,0.0231322
-0.0629333,0.0246561,0.0234344,0.0231689
-0.0550667,0.0246915,0.0234673,0.0232014
-0.0472,0.0247223,0.0234959,0.0232297
-0.0393333,0.0247484,0.0235202,0.0232536
-0.0314667,0.0247698,0.02354,0.0232733
-0.0236,0.0247864,0.0235555,0.0232886
-0.0157333,0.0247983,0.0235666,0.0232995
-0.00786667,0.0248055,0.0235733,0.0233061
2.49453e-15,0.0248079,0.0235755,0.0233083
0.00786667,0.0248055,0.0235733,0.0233061
0.0157333,0.0247983,0.0235666,0.0232995
0.0236,0.0247864,0.0235555,0.0232886
0.0314667,0.0247698,0.02354,0.0232733
0.0393333,0.0247484,0.0235202,0.0232536
0.0472,0.0247223,0.0234959,0.0232297
0.0550667,0.0246915,0.0234673,0.0232014
0.0629333,0.0246561,0.0234344,0.0231689
0.0708,0.0246162,0.0233973,0.0231322
0.0786667,0.0245716,0.0233559,0.0230913
0.0865333,0.0245226,0.0233103,0.0230463
0.0944,0.0244692,0.0232607,0.0229973
0.102267,0.0244114,0.0232069,0.0229442
0.110133,0.0243492,0.0231492,0.0228871
0.118,0.0242829,0.0230875,0.0228262
0.125867,0.0242124,0.0230219,0.0227614
0.133733,0.0241378,0.0229526,0.0226929
0.1416,0.0240591,0.0228795,0.0226207
0.149467,0.0239766,0.0228028,0.0225449
0.157333,0.0238902,0.0227225,0.0224656
0.1652,0.0238001,0.0226387,0.0223829
0.173067,0.0237064,0.0225516,0.0222967
0.180933,0.023609,0.0224611,0.0222074
0.1888,0.0235082,0.0223674,0.0221148
0.196667,0.0234041,0.0222705,0.0220191
0.204533,0.0232966,0.0221706,0.0219204
0.2124,0.023186,0.0220677,0.0218188
0.220267,0.0230723,0.021962,0.0217143
0.228133,0.0229556,0.0218535,0.0216072
0.236,0.022836,0.0217423,0.0214973
0.243867,0.0227137,0.0216286,0.021385
0.251733,0.0225887,0.0215123,0.0212701
0.2596,0.0224611,0.0213937,0.0211529
0.267467,0.0223311,0.0212727,0.0210334
0.275333,0.0221987,0.0211496,0.0209118
0.2832,0.022064,0.0210243,0.020788
0.291067,0.0219272,0.020897,0.0206623
0.298933,0.0217882,0.0207678,0.0205346
0.3068,0.0216474,0.0206367,0.0204051
0.314667,0.0215046,0.0205039,0.0202739
0.322533,0.0213601,0.0203694,0.0201411
0.3304,0.0212138,0.0202333,0.0200066
0.338267,0.021066,0.0200958,0.0198708
0.346133,0.0209167,0.0199568,0.0197335
0.354,0.020766,0.0198165,0.019595
0.361867,0.020614,0.019675,0.0194552
0.369733,0.0204607,0.0195324,0.0193143
0.3776,0.0203063,0.0193887,0.0191723
0.385467,0.0201509,0.0192439,0.0190293
0.393333,0.0199945,0.0190983,0.0188855
0.4012,0.0198372,0.0189519,0.0187408
0.409067,0.0196791,0.0188046,0.0185954
0.416933,0.0195203,0.0186567,0.0184493
0.4248,0.0193608,0.0185082,0.0183025
0.432667,0.0192008,0.0183591,0.0181553
0.440533,0.0190402,0.0182095,0.0180075
0.4484,0.0188792,0.0180595,0.0178594
0.456267,0.0187179,0.0179092,0.0177109
0.464133,0.0185563,0.0177586,0.0175621
0.472,0.0183944,0.0176078,0.0174131
0.479867,0.0182324,0.0174568,0.0172639
0.487733,0.0180703,0.0173056,0.0171147
0.4956,0.0179082,0.0171545,0.0169654
0.503467,0.0177461,0.0170033,0.016816
0.511333,0.0175841,0.0168522,0.0166668
0.5192,0.0174222,0.0167012,0.0165176
0.527067,0.0172605,0.0165504,0.0163687
0.534933,0.017099,0.0163998,0.0162199
0.5428,0.0169378,0.0162494,0.0160713
0.550667,0.016777,0.0160994,0.0159231
0.558533,0.0166166,0.0159497,0.0157752
0.5664,0.0164566,0.0158003,0.0156277
0.574267,0.0162971,0.0156514,0.0154806
0.582133,0.0161381,0.015503,0.015334
0.59,0.0159797,0.015355,0.0151878
