3.715917352224121117e+00
3.693642137334115727e+00
3.767900100254314655e+00
3.878019397419308678e+00
4.124839513338940833e+00
4.224133427549336517e+00
4.084319216276986353e+00
3.914184368886021392e+00
3.860522584265006163e+00
3.818345271862249923e+00
3.658741508827622724e+00
3.824501988436635358e+00
4.066725620006140574e+00
3.933444823050450179e+00
3.643705593283310229e+00
3.560532153634411667e+00
3.692572714722963223e+00
3.735976152000787920e+00
3.453159045594653254e+00
3.184289121673340439e+00
3.094554930637638090e+00
3.476893509354984868e+00
3.824448716119047464e+00
3.576362642231760258e+00
3.425068419024115407e+00
3.267493510138967050e+00
3.592535203340880834e+00
3.330076990321291230e+00
3.373485486028276359e+00
3.121160801567953058e+00
3.365393127526551620e+00
3.808006533022206597e+00
3.666192174504181001e+00
3.545528192105375176e+00
3.654990010160864777e+00
3.689139806370935304e+00
nan
3.979750972667039033e+00
3.878622516550907839e+00
3.853814014721797854e+00
3.454153457312217235e+00
3.889704943653480740e+00
3.666115578978198286e+00
3.826080087780214356e+00
4.016911084861064296e+00
3.874701692839028766e+00
4.042974174091453321e+00
4.057059849505970206e+00
4.054902616263190041e+00
4.139243771661191396e+00
4.047069694023591069e+00
3.284767953011810793e+00
5.862994418958750176e-01
nan
