phi,Alice,CMS,ATLAS
-1,0.0123559,0.0121138,0.0119463
-0.993333,0.0124993,0.0122501,0.0120804
-0.986667,0.0126443,0.0123878,0.012216
-0.98,0.0127909,0.012527,0.0123531
-0.973333,0.0129391,0.0126678,0.0124918
-0.966667,0.0130891,0.0128101,0.0126319
-0.96,0.0132407,0.012954,0.0127736
-0.953333,0.0133939,0.0130994,0.0129168
-0.946667,0.0135489,0.0132464,0.0130615
-0.94,0.0137055,0.0133949,0.0132078
-0.933333,0.0138639,0.0135451,0.0133557
-0.926667,0.014024,0.0136968,0.0135051
-0.92,0.0141858,0.0138502,0.0136561
-0.913333,0.0143494,0.0140051,0.0138087
-0.906667,0.0145147,0.0141617,0.0139628
-0.9,0.0146817,0.0143199,0.0141186
-0.893333,0.0148505,0.0144797,0.014276
-0.886667,0.0150211,0.0146411,0.014435
-0.88,0.0151935,0.0148043,0.0145956
-0.873333,0.0153676,0.014969,0.0147579
-0.866667,0.0155436,0.0151354,0.0149217
-0.86,0.0157213,0.0153035,0.0150872
-0.853333,0.0159008,0.0154732,0.0152544
-0.846667,0.0160822,0.0156446,0.0154232
-0.84,0.0162653,0.0158177,0.0155936
-0.833333,0.0164503,0.0159924,0.0157657
-0.826667,0.0166371,0.0161689,0.0159395
-0.82,0.0168257,0.016347,0.0161149
-0.813333,0.0170161,0.0165268,0.0162919
-0.806667,0.0172083,0.0167083,0.0164707
-0.8,0.0174024,0.0168914,0.0166511
-0.793333,0.0175983,0.0170763,0.0168331
-0.786667,0.0177961,0.0172628,0.0170168
-0.78,0.0179956,0.017451,0.0172022
-0.773333,0.018197,0.0176409,0.0173892
-0.766667,0.0184003,0.0178325,0.0175779
-0.76,0.0186053,0.0180258,0.0177682
-0.753333,0.0188122,0.0182207,0.0179602
-0.746667,0.0190208,0.0184173,0.0181539
-0.74,0.0192313,0.0186156,0.0183491
-0.733333,0.0194436,0.0188155,0.018546
-0.726667,0.0196577,0.0190171,0.0187446
-0.72,0.0198735,0.0192203,0.0189447
-0.713333,0.0200912,0.0194252,0.0191465
-0.706667,0.0203106,0.0196317,0.0193499
-0.7,0.0205318,0.0198398,0.0195549
