phi,Alice,CMS,ATLAS
-1,0.01215,0.0119119,0.0117472
-0.993333,0.012291,0.0120459,0.0118791
-0.986667,0.0124335,0.0121813,0.0120124
-0.98,0.0125777,0.0123182,0.0121472
-0.973333,0.0127235,0.0124567,0.0122836
-0.966667,0.0128709,0.0125966,0.0124214
-0.96,0.01302,0.0127381,0.0125607
-0.953333,0.0131707,0.0128811,0.0127015
-0.946667,0.0133231,0.0130256,0.0128438
-0.94,0.0134771,0.0131717,0.0129877
-0.933333,0.0136329,0.0133193,0.0131331
-0.926667,0.0137903,0.0134685,0.01328
-0.92,0.0139494,0.0136193,0.0134285
-0.913333,0.0141102,0.0137717,0.0135785
-0.906667,0.0142728,0.0139257,0.0137301
-0.9,0.014437,0.0140812,0.0138833
-0.893333,0.014603,0.0142384,0.0140381
-0.886667,0.0147708,0.0143971,0.0141944
-0.88,0.0149403,0.0145575,0.0143524
-0.873333,0.0151115,0.0147195,0.0145119
-0.866667,0.0152845,0.0148832,0.014673
-0.86,0.0154593,0.0150484,0.0148358
-0.853333,0.0156358,0.0152153,0.0150002
-0.846667,0.0158141,0.0153839,0.0151661
-0.84,0.0159942,0.0155541,0.0153337
-0.833333,0.0161761,0.0157259,0.015503
-0.826667,0.0163598,0.0158994,0.0156738
-0.82,0.0165452,0.0160745,0.0158463
-0.813333,0.0167325,0.0162513,0.0160204
-0.806667,0.0169215,0.0164298,0.0161962
-0.8,0.0171124,0.0166099,0.0163735
-0.793333,0.017305,0.0167917,0.0165526
-0.786667,0.0174995,0.0169751,0.0167332
-0.78,0.0176957,0.0171602,0.0169155
-0.773333,0.0178938,0.0173469,0.0170994
-0.766667,0.0180936,0.0175353,0.0172849
-0.76,0.0182952,0.0177254,0.0174721
-0.753333,0.0184986,0.0179171,0.0176609
-0.746667,0.0187038,0.0181104,0.0178513
-0.74,0.0189108,0.0183053,0.0180433
-0.733333,0.0191195,0.0185019,0.0182369
-0.726667,0.01933,0.0187002,0.0184322
-0.72,0.0195423,0.0189,0.018629
-0.713333,0.0197563,0.0191014,0.0188274
-0.706667,0.0199721,0.0193045,0.0190274
-0.7,0.0201896,0.0195091,0.0192289
-0.693333,0.0204088,0.0197153,0.019432
-0.686667,0.0206297,0.0199231,0.0196367
-0.68,0.0208523,0.0201324,0.0198429
-0.673333,0.0210766,0.0203433,0.0200506
-0.666667,0.0213026,0.0205557,0.0202598
-0.66,0.0215302,0.0207696,0.0204705
-0.653333,0.0217594,0.020985,0.0206827
-0.646667,0.0219903,0.0212019,0.0208963
-0.64,0.0222227,0.0214202,0.0211113
-0.633333,0.0224567,0.0216399,0.0213278
-0.626667,0.0226922,0.0218611,0.0215457
-0.62,0.0229293,0.0220837,0.0217649
-0.613333,0.0231679,0.0223076,0.0219855
-0.606667,0.0234079,0.0225329,0.0222074
-0.6,0.0236494,0.0227594,0.0224306
-0.593333,0.0238923,0.0229873,0.0226551
-0.586667,0.0241365,0.0232164,0.0228808
-0.58,0.0243821,0.0234468,0.0231078
-0.573333,0.0246291,0.0236783,0.0233359
-0.566667,0.0248773,0.023911,0.0235651
-0.56,0.0251267,0.0241449,0.0237955
-0.553333,0.0253773,0.0243798,0.0240269
-0.546667,0.0256292,0.0246157,0.0242594
-0.54,0.0258821,0.0248527,0.0244929
-0.533333,0.0261361,0.0250907,0.0247274
