phi,Alice,CMS,ATLAS
-1,0.0148271,0.0145366,0.0143355
-0.993333,0.0149991,0.0147001,0.0144965
-0.986667,0.0151731,0.0148653,0.0146592
-0.98,0.015349,0.0150324,0.0148238
-0.973333,0.015527,0.0152014,0.0149901
-0.966667,0.0157069,0.0153721,0.0151583
-0.96,0.0158888,0.0155448,0.0153283
-0.953333,0.0160727,0.0157193,0.0155001
-0.946667,0.0162587,0.0158956,0.0156738
-0.94,0.0164467,0.0160739,0.0158494
-0.933333,0.0166367,0.0162541,0.0160268
-0.926667,0.0168288,0.0164362,0.0162061
-0.92,0.017023,0.0166202,0.0163873
-0.913333,0.0172193,0.0168061,0.0165704
-0.906667,0.0174176,0.016994,0.0167554
-0.9,0.0176181,0.0171838,0.0169423
-0.893333,0.0178206,0.0173756,0.0171312
-0.886667,0.0180254,0.0175694,0.017322
-0.88,0.0182322,0.0177651,0.0175147
-0.873333,0.0184412,0.0179628,0.0177094
-0.866667,0.0186523,0.0181625,0.0179061
-0.86,0.0188656,0.0183642,0.0181047
-0.853333,0.019081,0.0185679,0.0183053
-0.846667,0.0192986,0.0187735,0.0185078
-0.84,0.0195184,0.0189812,0.0187124
-0.833333,0.0197403,0.0191909,0.0189189
-0.826667,0.0199645,0.0194026,0.0191274
-0.82,0.0201908,0.0196164,0.0193379
-0.813333,0.0204193,0.0198321,0.0195503
-0.806667,0.02065,0.0200499,0.0197648
-0.8,0.0208829,0.0202697,0.0199813
-0.793333,0.021118,0.0204915,0.0201997
-0.786667,0.0213553,0.0207154,0.0204202
-0.78,0.0215948,0.0209412,0.0206426
-0.773333,0.0218364,0.0211691,0.0208671
-0.766667,0.0220803,0.021399,0.0210935
-0.76,0.0223264,0.021631,0.0213219
-0.753333,0.0225746,0.0218649,0.0215523
-0.746667,0.022825,0.0221008,0.0217846
-0.74,0.0230776,0.0223387,0.022019
-0.733333,0.0233323,0.0225786,0.0222553
-0.726667,0.0235892,0.0228205,0.0224935
-0.72,0.0238482,0.0230644,0.0227337
-0.713333,0.0241094,0.0233102,0.0229758
-0.706667,0.0243727,0.023558,0.0232199
-0.7,0.0246381,0.0238077,0.0234658
-0.693333,0.0249057,0.0240594,0.0237137
-0.686667,0.0251753,0.0243129,0.0239634
-0.68,0.0254469,0.0245684,0.024215
-0.673333,0.0257206,0.0248257,0.0244685
-0.666667,0.0259964,0.0250849,0.0247238
-0.66,0.0262741,0.025346,0.0249809
-0.653333,0.0265539,0.0256088,0.0252399
-0.646667,0.0268356,0.0258735,0.0255005
-0.64,0.0271192,0.0261399,0.025763
-0.633333,0.0274048,0.0264081,0.0260272
-0.626667,0.0276922,0.026678,0.026293
-0.62,0.0279815,0.0269496,0.0265606
-0.613333,0.0282726,0.0272228,0.0268298
-0.606667,0.0285656,0.0274977,0.0271006
-0.6,0.0288602,0.0277742,0.027373
-0.593333,0.0291566,0.0280523,0.0276469
-0.586667,0.0294547,0.0283319,0.0279224
-0.58,0.0297545,0.028613,0.0281993
-0.573333,0.0300558,0.0288956,0.0284777
-0.566667,0.0303587,0.0291796,0.0287574
-0.56,0.0306631,0.0294649,0.0290386
-0.553333,0.030969,0.0297516,0.029321
-0.546667,0.0312763,0.0300395,0.0296047
-0.54,0.0315849,0.0303287,0.0298897
-0.533333,0.0318949,0.0306191,0.0301758
-0.526667,0.0322061,0.0309106,0.030463
-0.52,0.0325185,0.0312032,0.0307513
-0.513333,0.0328321,0.0314968,0.0310406
-0.506667,0.0331467,0.0317914,0.0313308
-0.5,0.0334623,0.0320869,0.031622
-0.493333,0.0337789,0.0323832,0.031914
-0.486667,0.0340963,0.0326803,0.0322067
-0.48,0.0344146,0.0329781,0.0325002
-0.473333,0.0347335,0.0332765,0.0327942
-0.466667,0.0350531,0.0335755,0.0330889
-0.46,0.0353733,0.033875,0.033384
-0.453333,0.035694,0.0341749,0.0336796
-0.446667,0.036015,0.0344751,0.0339755
-0.44,0.0363364,0.0347756,0.0342716
-0.433333,0.036658,0.0350763,0.0345679
-0.426667,0.0369797,0.035377,0.0348643
-0.42,0.0373014,0.0356778,0.0351607
-0.413333,0.0376231,0.0359784,0.035457
-0.406667,0.0379446,0.0362789,0.0357531
-0.4,0.0382659,0.036579,0.036049
-0.393333,0.0385867,0.0368788,0.0363445
-0.386667,0.0389071,0.0371781,0.0366395
-0.38,0.0392268,0.0374767,0.0369339
-0.373333,0.0395459,0.0377747,0.0372276
-0.366667,0.039864,0.0380719,0.0375205
-0.36,0.0401813,0.0383681,0.0378125
-0.353333,0.0404974,0.0386633,0.0381035
-0.346667,0.0408123,0.0389573,0.0383934
-0.34,0.0411259,0.03925,0.038682
-0.333333,0.041438,0.0395414,0.0389692
-0.326667,0.0417484,0.0398311,0.0392549
-0.32,0.0420571,0.0401192,0.0395389
-0.313333,0.0423639,0.0404055,0.0398212
-0.306667,0.0426686,0.0406899,0.0401015
-0.3,0.0429711,0.0409722,0.0403799
-0.293333,0.0432713,0.0412522,0.040656
-0.286667,0.0435689,0.0415299,0.0409298
-0.28,0.0438638,0.041805,0.0412011
-0.273333,0.0441559,0.0420775,0.0414698
-0.266667,0.044445,0.0423472,0.0417357
-0.26,0.0447309,0.0426138,0.0419987
-0.253333,0.0450134,0.0428774,0.0422586
-0.246667,0.0452924,0.0431376,0.0425152
-0.24,0.0455677,0.0433943,0.0427684
-0.233333,0.0458391,0.0436473,0.043018
-0.226667,0.0461064,0.0438966,0.0432638
-0.22,0.0463694,0.0441418,0.0435056
-0.213333,0.0466279,0.0443829,0.0437434
-0.206667,0.0468817,0.0446195,0.0439769
-0.2,0.0471307,0.0448517,0.0442058
-0.193333,0.0473746,0.045079,0.0444301
-0.186667,0.0476132,0.0453015,0.0446495
-0.18,0.0478463,0.0455188,0.0448639
-0.173333,0.0480737,0.0457308,0.045073
-0.166667,0.0482951,0.0459372,0.0452767
-0.16,0.0485105,0.0461379,0.0454747
-0.153333,0.0487194,0.0463327,0.0456669
-0.146667,0.0489218,0.0465214,0.045853
-0.14,0.0491173,0.0467036,0.0460329
-0.133333,0.0493058,0.0468793,0.0462062
-0.126667,0.0494871,0.0470483,0.0463729
-0.12,0.0496608,0.0472102,0.0465327
-0.113333,0.0498268,0.047365,0.0466854
-0.106667,0.0499849,0.0475123,0.0468308
-0.1,0.0501348,0.047652,0.0469687
-0.0933333,0.0502763,0.0477839,0.0470988
-0.0866667,0.0504092,0.0479078,0.0472211
-0.08,0.0505333,0.0480234,0.0473352
-0.0733333,0.0506483,0.0481306,0.047441
-0.0666667,0.050754,0.0482292,0.0475383
-0.06,0.0508504,0.048319,0.0476269
-0.0533333,0.0509371,0.0483999,0.0477067
-0.0466667,0.0510141,0.0484716,0.0477775
-0.04,0.0510811,0.0485341,0.0478392
-0.0333333,0.0511381,0.0485872,0.0478916
-0.0266667,0.0511849,0.0486308,0.0479346
-0.02,0.0512214,0.0486648,0.0479682
-0.0133333,0.0512475,0.0486892,0.0479922
-0.00666667,0.0512632,0.0487038,0.0480067
2.48239e-15,0.0512684,0.0487087,0.0480115
0.00666667,0.0512632,0.0487038,0.0480067
0.0133333,0.0512475,0.0486892,0.0479922
0.02,0.0512214,0.0486648,0.0479682
0.0266667,0.0511849,0.0486308,0.0479346
0.0333333,0.0511381,0.0485872,0.0478916
0.04,0.0510811,0.0485341,0.0478392
0.0466667,0.0510141,0.0484716,0.0477775
0.0533333,0.0509371,0.0483999,0.0477067
0.06,0.0508504,0.048319,0.0476269
0.0666667,0.050754,0.0482292,0.0475383
0.0733333,0.0506483,0.0481306,0.047441
0.08,0.0505333,0.0480234,0.0473352
0.0866667,0.0504092,0.0479078,0.0472211
0.0933333,0.0502763,0.0477839,0.0470988
0.1,0.0501348,0.047652,0.0469687
0.106667,0.0499849,0.0475123,0.0468308
0.113333,0.0498268,0.047365,0.0466854
0.12,0.0496608,0.0472102,0.0465327
0.126667,0.0494871,0.0470483,0.0463729
0.133333,0.0493058,0.0468793,0.0462062
0.14,0.0491173,0.0467036,0.0460329
0.146667,0.0489218,0.0465214,0.045853
0.153333,0.0487194,0.0463327,0.0456669
0.16,0.0485105,0.0461379,0.0454747
0.166667,0.0482951,0.0459372,0.0452767
0.173333,0.0480737,0.0457308,0.045073
0.18,0.0478463,0.0455188,0.0448639
0.186667,0.0476132,0.0453015,0.0446495
0.193333,0.0473746,0.045079,0.0444301
0.2,0.0471307,0.0448517,0.0442058
0.206667,0.0468817,0.0446195,0.0439769
0.213333,0.0466279,0.0443829,0.0437434
0.22,0.0463694,0.0441418,0.0435056
0.226667,0.0461064,0.0438966,0.0432638
0.233333,0.0458391,0.0436473,0.043018
0.24,0.0455677,0.0433943,0.0427684
0.246667,0.0452924,0.0431376,0.0425152
0.253333,0.0450134,0.0428774,0.0422586
0.26,0.0447309,0.0426138,0.0419987
0.266667,0.044445,0.0423472,0.0417357
0.273333,0.0441559,0.0420775,0.0414698
0.28,0.0438638,0.041805,0.0412011
0.286667,0.0435689,0.0415299,0.0409298
0.293333,0.0432713,0.0412522,0.040656
0.3,0.0429711,0.0409722,0.0403799
0.306667,0.0426686,0.0406899,0.0401015
0.313333,0.0423639,0.0404055,0.0398212
0.32,0.0420571,0.0401192,0.0395389
0.326667,0.0417484,0.0398311,0.0392549
0.333333,0.041438,0.0395414,0.0389692
0.34,0.0411259,0.03925,0.038682
0.346667,0.0408123,0.0389573,0.0383934
0.353333,0.0404974,0.0386633,0.0381035
0.36,0.0401813,0.0383681,0.0378125
0.366667,0.039864,0.0380719,0.0375205
0.373333,0.0395459,0.0377747,0.0372276
0.38,0.0392268,0.0374767,0.0369339
0.386667,0.0389071,0.0371781,0.0366395
0.393333,0.0385867,0.0368788,0.0363445
0.4,0.0382659,0.036579,0.036049
0.406667,0.0379446,0.0362789,0.0357531
0.413333,0.0376231,0.0359784,0.035457
0.42,0.0373014,0.0356778,0.0351607
0.426667,0.0369797,0.035377,0.0348643
0.433333,0.036658,0.0350763,0.0345679
0.44,0.0363364,0.0347756,0.0342716
0.446667,0.036015,0.0344751,0.0339755
0.453333,0.035694,0.0341749,0.0336796
0.46,0.0353733,0.033875,0.033384
0.466667,0.0350531,0.0335755,0.0330889
0.473333,0.0347335,0.0332765,0.0327942
0.48,0.0344146,0.0329781,0.0325002
0.486667,0.0340963,0.0326803,0.0322067
0.493333,0.0337789,0.0323832,0.031914
0.5,0.0334623,0.0320869,0.031622
0.506667,0.0331467,0.0317914,0.0313308
0.513333,0.0328321,0.0314968,0.0310406
0.52,0.0325185,0.0312032,0.0307513
0.526667,0.0322061,0.0309106,0.030463
0.533333,0.0318949,0.0306191,0.0301758
0.54,0.0315849,0.0303287,0.0298897
0.546667,0.0312763,0.0300395,0.0296047
0.553333,0.030969,0.0297516,0.029321
0.56,0.0306631,0.0294649,0.0290386
0.566667,0.0303587,0.0291796,0.0287574
0.573333,0.0300558,0.0288956,0.0284777
0.58,0.0297545,0.028613,0.0281993
0.586667,0.0294547,0.0283319,0.0279224
0.593333,0.0291566,0.0280523,0.0276469
0.6,0.0288602,0.0277742,0.027373
0.606667,0.0285656,0.0274977,0.0271006
0.613333,0.0282726,0.0272228,0.0268298
0.62,0.0279815,0.0269496,0.0265606
0.626667,0.0276922,0.026678,0.026293
0.633333,0.0274048,0.0264081,0.0260272
0.64,0.0271192,0.0261399,0.025763
0.646667,0.0268356,0.0258735,0.0255005
0.653333,0.0265539,0.0256088,0.0252399
0.66,0.0262741,0.025346,0.0249809
0.666667,0.0259964,0.0250849,0.0247238
