phi,Alice,CMS,ATLAS
-1,0.0226525,0.0222087,0.0219015
-0.993333,0.0229153,0.0224584,0.0221474
-0.986667,0.0231811,0.0227109,0.022396
-0.98,0.0234499,0.0229662,0.0226474
-0.973333,0.0237218,0.0232243,0.0229016
-0.966667,0.0239966,0.0234852,0.0231585
-0.96,0.0242745,0.0237489,0.0234182
-0.953333,0.0245555,0.0240155,0.0236807
-0.946667,0.0248396,0.024285,0.0239461
-0.94,0.0251268,0.0245574,0.0242143
-0.933333,0.0254172,0.0248327,0.0244854
-0.926667,0.0257107,0.0251108,0.0247593
-0.92,0.0260073,0.025392,0.0250361
-0.913333,0.0263072,0.025676,0.0253159
-0.906667,0.0266102,0.0259631,0.0255985
-0.9,0.0269165,0.0262531,0.0258841
-0.893333,0.027226,0.0265461,0.0261727
-0.886667,0.0275387,0.0268421,0.0264642
-0.88,0.0278547,0.0271411,0.0267586
-0.873333,0.028174,0.0274432,0.0270561
-0.866667,0.0284965,0.0277483,0.0273565
-0.86,0.0288224,0.0280564,0.0276599
-0.853333,0.0291515,0.0283676,0.0279664
-0.846667,0.029484,0.0286818,0.0282758
-0.84,0.0298197,0.0289991,0.0285883
-0.833333,0.0301588,0.0293195,0.0289038
-0.826667,0.0305013,0.0296429,0.0292224
-0.82,0.030847,0.0299695,0.0295439
-0.813333,0.0311962,0.0302991,0.0298686
-0.806667,0.0315486,0.0306318,0.0301962
-0.8,0.0319044,0.0309676,0.0305269
-0.793333,0.0322636,0.0313065,0.0308607
-0.786667,0.0326261,0.0316485,0.0311975
-0.78,0.032992,0.0319936,0.0315373
-0.773333,0.0333612,0.0323417,0.0318802
-0.766667,0.0337338,0.032693,0.0322261
-0.76,0.0341097,0.0330473,0.0325751
-0.753333,0.0344889,0.0334047,0.0329271
-0.746667,0.0348715,0.0337651,0.0332821
-0.74,0.0352574,0.0341286,0.0336401
-0.733333,0.0356466,0.0344952,0.0340011
-0.726667,0.0360391,0.0348647,0.0343651
-0.72,0.0364348,0.0352373,0.034732
-0.713333,0.0368338,0.0356129,0.0351019
-0.706667,0.0372361,0.0359914,0.0354748
-0.7,0.0376416,0.0363729,0.0358506
-0.693333,0.0380503,0.0367574,0.0362292
-0.686667,0.0384622,0.0371448,0.0366108
-0.68,0.0388772,0.0375351,0.0369952
-0.673333,0.0392954,0.0379282,0.0373825
-0.666667,0.0397167,0.0383242,0.0377725
-0.66,0.040141,0.038723,0.0381653
-0.653333,0.0405684,0.0391246,0.0385609
-0.646667,0.0409988,0.0395289,0.0389592
-0.64,0.0414321,0.0399359,0.0393601
-0.633333,0.0418684,0.0403457,0.0397637
-0.626667,0.0423076,0.040758,0.0401699
-0.62,0.0427495,0.0411729,0.0405787
-0.613333,0.0431943,0.0415904,0.0409899
-0.606667,0.0436418,0.0420104,0.0414037
-0.6,0.044092,0.0424329,0.0418198
-0.593333,0.0445449,0.0428577,0.0422383
-0.586667,0.0450003,0.0432849,0.0426592
-0.58,0.0454582,0.0437143,0.0430822
-0.573333,0.0459186,0.044146,0.0435075
-0.566667,0.0463813,0.0445799,0.043935
-0.56,0.0468464,0.0450158,0.0443645
-0.553333,0.0473137,0.0454538,0.044796
-0.546667,0.0477832,0.0458937,0.0452294
-0.54,0.0482547,0.0463356,0.0456647
-0.533333,0.0487283,0.0467792,0.0461019
-0.526667,0.0492037,0.0472246,0.0465407
-0.52,0.049681,0.0476716,0.0469811
-0.513333,0.0501601,0.0481202,0.0474231
-0.506667,0.0506408,0.0485702,0.0478665
-0.5,0.051123,0.0490216,0.0483114
-0.493333,0.0516066,0.0494743,0.0487574
-0.486667,0.0520916,0.0499282,0.0492047
-0.48,0.0525778,0.0503832,0.049653
-0.473333,0.0530651,0.0508391,0.0501023
-0.466667,0.0535534,0.0512959,0.0505525
-0.46,0.0540426,0.0517535,0.0510034
-0.453333,0.0545324,0.0522117,0.0514549
-0.446667,0.055023,0.0526704,0.0519069
-0.44,0.0555139,0.0531294,0.0523594
-0.433333,0.0560052,0.0535888,0.0528121
-0.426667,0.0564968,0.0540483,0.0532649
-0.42,0.0569883,0.0545077,0.0537178
-0.413333,0.0574798,0.054967,0.0541704
-0.406667,0.057971,0.055426,0.0546229
-0.4,0.0584617,0.0558846,0.0550749
-0.393333,0.0589519,0.0563426,0.0555263
-0.386667,0.0594414,0.0567998,0.055977
-0.38,0.0599299,0.0572561,0.0564267
-0.373333,0.0604173,0.0577114,0.0568755
-0.366667,0.0609034,0.0581654,0.057323
-0.36,0.0613881,0.0586179,0.0577691
-0.353333,0.061871,0.0590689,0.0582137
-0.346667,0.0623522,0.0595181,0.0586565
-0.34,0.0628312,0.0599653,0.0590974
-0.333333,0.063308,0.0604104,0.0595362
-0.326667,0.0637823,0.0608531,0.0599727
-0.32,0.0642539,0.0612933,0.0604067
-0.313333,0.0647226,0.0617307,0.0608379
-0.306667,0.0651882,0.0621651,0.0612663
-0.3,0.0656503,0.0625964,0.0616915
-0.293333,0.0661089,0.0630242,0.0621133
-0.286667,0.0665636,0.0634485,0.0625316
-0.28,0.0670142,0.0638688,0.0629462
-0.273333,0.0674605,0.0642851,0.0633567
-0.266667,0.0679021,0.0646971,0.0637629
-0.26,0.0683389,0.0651045,0.0641647
-0.253333,0.0687705,0.0655071,0.0645617
-0.246667,0.0691968,0.0659046,0.0649538
-0.24,0.0696173,0.0662968,0.0653406
-0.233333,0.0700319,0.0666834,0.0657219
-0.226667,0.0704403,0.0670642,0.0660974
-0.22,0.0708421,0.0674389,0.066467
-0.213333,0.0712371,0.0678071,0.0668302
-0.206667,0.0716249,0.0681687,0.0671869
-0.2,0.0720052,0.0685234,0.0675367
-0.193333,0.0723778,0.0688708,0.0678793
-0.186667,0.0727424,0.0692106,0.0682146
-0.18,0.0730985,0.0695426,0.0685421
-0.173333,0.0734459,0.0698665,0.0688616
-0.166667,0.0737843,0.0701819,0.0691727
-0.16,0.0741132,0.0704885,0.0694753
-0.153333,0.0744324,0.0707861,0.0697689
-0.146667,0.0747416,0.0710743,0.0700532
-0.14,0.0750404,0.0713528,0.070328
-0.133333,0.0753284,0.0716212,0.0705928
-0.126667,0.0756053,0.0718793,0.0708475
-0.12,0.0758707,0.0721267,0.0710917
-0.113333,0.0761243,0.0723632,0.0713249
-0.106667,0.0763658,0.0725883,0.0715471
-0.1,0.0765949,0.0728017,0.0717577
-0.0933333,0.076811,0.0730032,0.0719566
-0.0866667,0.0770141,0.0731925,0.0721433
-0.08,0.0772036,0.0733691,0.0723176
-0.0733333,0.0773793,0.0735329,0.0724793
-0.0666667,0.0775409,0.0736835,0.072628
-0.06,0.0776881,0.0738207,0.0727634
-0.0533333,0.0778206,0.0739443,0.0728853
-0.0466667,0.0779382,0.0740539,0.0729934
-0.04,0.0780406,0.0741493,0.0730877
-0.0333333,0.0781276,0.0742304,0.0731677
-0.0266667,0.0781991,0.0742971,0.0732335
-0.02,0.0782548,0.074349,0.0732848
-0.0133333,0.0782948,0.0743862,0.0733215
-0.00666667,0.0783187,0.0744086,0.0733435
2.48239e-15,0.0783267,0.074416,0.0733509
0.00666667,0.0783187,0.0744086,0.0733435
0.0133333,0.0782948,0.0743862,0.0733215
0.02,0.0782548,0.074349,0.0732848
0.0266667,0.0781991,0.0742971,0.0732335
0.0333333,0.0781276,0.0742304,0.0731677
0.04,0.0780406,0.0741493,0.0730877
0.0466667,0.0779382,0.0740539,0.0729934
0.0533333,0.0778206,0.0739443,0.0728853
0.06,0.0776881,0.0738207,0.0727634
0.0666667,0.0775409,0.0736835,0.072628
0.0733333,0.0773793,0.0735329,0.0724793
0.08,0.0772036,0.0733691,0.0723176
0.0866667,0.0770141,0.0731925,0.0721433
0.0933333,0.076811,0.0730032,0.0719566
0.1,0.0765949,0.0728017,0.0717577
0.106667,0.0763658,0.0725883,0.0715471
0.113333,0.0761243,0.0723632,0.0713249
0.12,0.0758707,0.0721267,0.0710917
0.126667,0.0756053,0.0718793,0.0708475
0.133333,0.0753284,0.0716212,0.0705928
0.14,0.0750404,0.0713528,0.070328
0.146667,0.0747416,0.0710743,0.0700532
0.153333,0.0744324,0.0707861,0.0697689
0.16,0.0741132,0.0704885,0.0694753
0.166667,0.0737843,0.0701819,0.0691727
0.173333,0.0734459,0.0698665,0.0688616
0.18,0.0730985,0.0695426,0.0685421
0.186667,0.0727424,0.0692106,0.0682146
0.193333,0.0723778,0.0688708,0.0678793
0.2,0.0720052,0.0685234,0.0675367
0.206667,0.0716249,0.0681687,0.0671869
0.213333,0.0712371,0.0678071,0.0668302
0.22,0.0708421,0.0674389,0.066467
0.226667,0.0704403,0.0670642,0.0660974
0.233333,0.0700319,0.0666834,0.0657219
0.24,0.0696173,0.0662968,0.0653406
0.246667,0.0691968,0.0659046,0.0649538
0.253333,0.0687705,0.0655071,0.0645617
0.26,0.0683389,0.0651045,0.0641647
0.266667,0.0679021,0.0646971,0.0637629
0.273333,0.0674605,0.0642851,0.0633567
0.28,0.0670142,0.0638688,0.0629462
0.286667,0.0665636,0.0634485,0.0625316
0.293333,0.0661089,0.0630242,0.0621133
0.3,0.0656503,0.0625964,0.0616915
0.306667,0.0651882,0.0621651,0.0612663
0.313333,0.0647226,0.0617307,0.0608379
0.32,0.0642539,0.0612933,0.0604067
0.326667,0.0637823,0.0608531,0.0599727
0.333333,0.063308,0.0604104,0.0595362
0.34,0.0628312,0.0599653,0.0590974
0.346667,0.0623522,0.0595181,0.0586565
0.353333,0.061871,0.0590689,0.0582137
0.36,0.0613881,0.0586179,0.0577691
0.366667,0.0609034,0.0581654,0.057323
0.373333,0.0604173,0.0577114,0.0568755
0.38,0.0599299,0.0572561,0.0564267
0.386667,0.0594414,0.0567998,0.055977
0.393333,0.0589519,0.0563426,0.0555263
0.4,0.0584617,0.0558846,0.0550749
0.406667,0.057971,0.055426,0.0546229
0.413333,0.0574798,0.054967,0.0541704
0.42,0.0569883,0.0545077,0.0537178
0.426667,0.0564968,0.0540483,0.0532649
0.433333,0.0560052,0.0535888,0.0528121
0.44,0.0555139,0.0531294,0.0523594
0.446667,0.055023,0.0526704,0.0519069
0.453333,0.0545324,0.0522117,0.0514549
0.46,0.0540426,0.0517535,0.0510034
0.466667,0.0535534,0.0512959,0.0505525
0.473333,0.0530651,0.0508391,0.0501023
0.48,0.0525778,0.0503832,0.049653
0.486667,0.0520916,0.0499282,0.0492047
0.493333,0.0516066,0.0494743,0.0487574
0.5,0.051123,0.0490216,0.0483114
0.506667,0.0506408,0.0485702,0.0478665
0.513333,0.0501601,0.0481202,0.0474231
0.52,0.049681,0.0476716,0.0469811
0.526667,0.0492037,0.0472246,0.0465407
0.533333,0.0487283,0.0467792,0.0461019
0.54,0.0482547,0.0463356,0.0456647
0.546667,0.0477832,0.0458937,0.0452294
0.553333,0.0473137,0.0454538,0.044796
0.56,0.0468464,0.0450158,0.0443645
0.566667,0.0463813,0.0445799,0.043935
0.573333,0.0459186,0.044146,0.0435075
0.58,0.0454582,0.0437143,0.0430822
0.586667,0.0450003,0.0432849,0.0426592
0.593333,0.0445449,0.0428577,0.0422383
0.6,0.044092,0.0424329,0.0418198
0.606667,0.0436418,0.0420104,0.0414037
0.613333,0.0431943,0.0415904,0.0409899
0.62,0.0427495,0.0411729,0.0405787
0.626667,0.0423076,0.040758,0.0401699
0.633333,0.0418684,0.0403457,0.0397637
0.64,0.0414321,0.0399359,0.0393601
0.646667,0.0409988,0.0395289,0.0389592
0.653333,0.0405684,0.0391246,0.0385609
0.66,0.040141,0.038723,0.0381653
0.666667,0.0397167,0.0383242,0.0377725
0.673333,0.0392954,0.0379282,0.0373825
0.68,0.0388772,0.0375351,0.0369952
0.686667,0.0384622,0.0371448,0.0366108
0.693333,0.0380503,0.0367574,0.0362292
0.7,0.0376416,0.0363729,0.0358506
0.706667,0.0372361,0.0359914,0.0354748
0.713333,0.0368338,0.0356129,0.0351019
0.72,0.0364348,0.0352373,0.034732
0.726667,0.0360391,0.0348647,0.0343651
0.733333,0.0356466,0.0344952,0.0340011
0.74,0.0352574,0.0341286,0.0336401
0.746667,0.0348715,0.0337651,0.0332821
0.753333,0.0344889,0.0334047,0.0329271
0.76,0.0341097,0.0330473,0.0325751
0.766667,0.0337338,0.032693,0.0322261
0.773333,0.0333612,0.0323417,0.0318802
0.78,0.032992,0.0319936,0.0315373
0.786667,0.0326261,0.0316485,0.0311975
0.793333,0.0322636,0.0313065,0.0308607
0.8,0.0319044,0.0309676,0.0305269
