phi,Alice,CMS,ATLAS
-1.18,2.08348e-07,2.23305e-07,2.23586e-07
-1.17213,2.10628e-07,2.25491e-07,2.25756e-07
-1.16427,2.12938e-07,2.27705e-07,2.27954e-07
-1.1564,2.15279e-07,2.29946e-07,2.30178e-07
-1.14853,2.17649e-07,2.32214e-07,2.3243e-07
-1.14067,2.20051e-07,2.3451e-07,2.34709e-07
-1.1328,2.22484e-07,2.36835e-07,2.37016e-07
-1.12493,2.24949e-07,2.39188e-07,2.39352e-07
-1.11707,2.27446e-07,2.4157e-07,2.41716e-07
-1.1092,2.29975e-07,2.43981e-07,2.44108e-07
-1.10133,2.32537e-07,2.46421e-07,2.46531e-07
-1.09347,2.35133e-07,2.48892e-07,2.48982e-07
-1.0856,2.37762e-07,2.51392e-07,2.51464e-07
-1.07773,2.40425e-07,2.53923e-07,2.53975e-07
-1.06987,2.43122e-07,2.56485e-07,2.56517e-07
-1.062,2.45854e-07,2.59078e-07,2.5909e-07
-1.05413,2.48621e-07,2.61702e-07,2.61694e-07
-1.04627,2.51423e-07,2.64358e-07,2.6433e-07
-1.0384,2.54261e-07,2.67047e-07,2.66997e-07
-1.03053,2.57136e-07,2.69767e-07,2.69696e-07
-1.02267,2.60047e-07,2.72521e-07,2.72428e-07
-1.0148,2.62995e-07,2.75307e-07,2.75193e-07
-1.00693,2.65981e-07,2.78127e-07,2.7799e-07
-0.999067,2.69004e-07,2.80981e-07,2.80821e-07
-0.9912,2.72065e-07,2.83869e-07,2.83686e-07
-0.983333,2.75165e-07,2.86791e-07,2.86585e-07
-0.975467,2.78304e-07,2.89749e-07,2.89518e-07
-0.9676,2.81482e-07,2.92741e-07,2.92487e-07
-0.959733,2.847e-07,2.95769e-07,2.9549e-07
-0.951867,2.87958e-07,2.98832e-07,2.98528e-07
-0.944,2.91257e-07,3.01932e-07,3.01602e-07
-0.936133,2.94596e-07,3.05067e-07,3.04713e-07
-0.928267,2.97976e-07,3.0824e-07,3.07859e-07
-0.9204,3.01398e-07,3.1145e-07,3.11043e-07
-0.912533,3.04862e-07,3.14697e-07,3.14263e-07
-0.904667,3.08368e-07,3.17982e-07,3.17521e-07
-0.8968,3.11917e-07,3.21305e-07,3.20816e-07
-0.888933,3.15508e-07,3.24666e-07,3.24149e-07
-0.881067,3.19143e-07,3.28066e-07,3.27521e-07
-0.8732,3.22822e-07,3.31505e-07,3.30931e-07
-0.865333,3.26545e-07,3.34983e-07,3.3438e-07
-0.857467,3.30313e-07,3.38501e-07,3.37868e-07
-0.8496,3.34125e-07,3.42059e-07,3.41395e-07
-0.841733,3.37982e-07,3.45656e-07,3.44963e-07
-0.833867,3.41884e-07,3.49294e-07,3.4857e-07
-0.826,3.45832e-07,3.52973e-07,3.52217e-07
