phi,Alice,CMS,ATLAS
-0.96,0.00189542,0.00185563,0.00183071
-0.9536,0.0019165,0.00187562,0.00185039
-0.9472,0.0019378,0.0018958,0.00187027
-0.9408,0.00195933,0.0019162,0.00189037
-0.9344,0.00198109,0.00193681,0.00191067
-0.928,0.00200307,0.00195763,0.00193117
-0.9216,0.00202529,0.00197866,0.00195189
-0.9152,0.00204773,0.0019999,0.00197281
-0.9088,0.0020704,0.00202136,0.00199395
-0.9024,0.00209331,0.00204303,0.00201529
-0.896,0.00211645,0.00206491,0.00203685
-0.8896,0.00213982,0.00208702,0.00205862
-0.8832,0.00216343,0.00210933,0.00208061
-0.8768,0.00218728,0.00213187,0.00210281
-0.8704,0.00221136,0.00215463,0.00212523
-0.864,0.00223568,0.0021776,0.00214786
-0.8576,0.00226024,0.0022008,0.00217071
-0.8512,0.00228503,0.00222422,0.00219377
-0.8448,0.00231007,0.00224785,0.00221706
-0.8384,0.00233534,0.00227171,0.00224056
-0.832,0.00236086,0.00229579,0.00226428
-0.8256,0.00238662,0.0023201,0.00228822
-0.8192,0.00241262,0.00234462,0.00231238
-0.8128,0.00243886,0.00236937,0.00233676
-0.8064,0.00246534,0.00239434,0.00236136
-0.8,0.00249207,0.00241954,0.00238618
-0.7936,0.00251904,0.00244496,0.00241121
-0.7872,0.00254625,0.0024706,0.00243647
-0.7808,0.0025737,0.00249646,0.00246195
-0.7744,0.0026014,0.00252255,0.00248765
-0.768,0.00262933,0.00254886,0.00251357
-0.7616,0.00265751,0.00257539,0.0025397
-0.7552,0.00268593,0.00260214,0.00256606
-0.7488,0.00271459,0.00262912,0.00259263
-0.7424,0.00274349,0.00265631,0.00261942
-0.736,0.00277263,0.00268372,0.00264642
-0.7296,0.002802,0.00271136,0.00267364
-0.7232,0.00283162,0.00273921,0.00270108
-0.7168,0.00286147,0.00276727,0.00272873
-0.7104,0.00289155,0.00279556,0.00275659
-0.704,0.00292187,0.00282405,0.00278467
-0.6976,0.00295242,0.00285276,0.00281295
-0.6912,0.00298321,0.00288169,0.00284145
