phi,Alice,CMS,ATLAS
-1.28,0.00622678,0.00620763,0.00613089
-1.27147,0.0063172,0.00629448,0.00621647
-1.26293,0.00640908,0.00638271,0.0063034
-1.2544,0.00650246,0.00647234,0.00639172
-1.24587,0.00659735,0.00656338,0.00648144
-1.23733,0.00669377,0.00665587,0.00657257
-1.2288,0.00679176,0.00674982,0.00666514
-1.22027,0.00689132,0.00684524,0.00675916
-1.21173,0.00699248,0.00694216,0.00685466
-1.2032,0.00709527,0.0070406,0.00695165
-1.19467,0.00719969,0.00714058,0.00705015
-1.18613,0.00730579,0.00724211,0.00715019
-1.1776,0.00741357,0.00734522,0.00725179
-1.16907,0.00752306,0.00744993,0.00735496
-1.16053,0.00763429,0.00755626,0.00745972
-1.152,0.00774727,0.00766423,0.00756609
-1.14347,0.00786203,0.00777386,0.0076741
-1.13493,0.00797858,0.00788517,0.00778376
-1.1264,0.00809696,0.00799817,0.0078951
-1.11787,0.00821718,0.0081129,0.00800813
-1.10933,0.00833927,0.00822936,0.00812287
-1.1008,0.00846325,0.00834758,0.00823934
-1.09227,0.00858913,0.00846759,0.00835757
-1.08373,0.00871695,0.00858939,0.00847757
-1.0752,0.00884673,0.00871302,0.00859936
-1.06667,0.00897847,0.00883848,0.00872296
-1.05813,0.00911222,0.0089658,0.00884839
-1.0496,0.00924799,0.009095,0.00897567
-1.04107,0.00938579,0.0092261,0.00910483
-1.03253,0.00952566,0.00935911,0.00923586
-1.024,0.00966761,0.00949406,0.00936881
-1.01547,0.00981167,0.00963097,0.00950368
-1.00693,0.00995785,0.00976984,0.00964049
-0.9984,0.0101062,0.00991071,0.00977926
-0.989867,0.0102566,0.0100536,0.00992
-0.981333,0.0104093,0.0101985,0.0100627
-0.9728,0.0105642,0.0103454,0.0102075
-0.964267,0.0107213,0.0104944,0.0103543
-0.955733,0.0108806,0.0106455,0.0105031
-0.9472,0.0110422,0.0107986,0.010654
-0.938667,0.011206,0.0109539,0.0108069
-0.930133,0.0113722,0.0111113,0.010962
-0.9216,0.0115406,0.0112708,0.0111191
-0.913067,0.0117114,0.0114325,0.0112784
-0.904533,0.0118845,0.0115963,0.0114397
-0.896,0.0120599,0.0117623,0.0116033
-0.887467,0.0122377,0.0119305,0.0117689
-0.878933,0.0124179,0.0121008,0.0119368
-0.8704,0.0126004,0.0122734,0.0121068
-0.861867,0.0127854,0.0124482,0.0122789
-0.853333,0.0129727,0.0126252,0.0124533
-0.8448,0.0131625,0.0128044,0.0126299
-0.836267,0.0133547,0.0129858,0.0128086
-0.827733,0.0135493,0.0131695,0.0129896
-0.8192,0.0137463,0.0133555,0.0131727
-0.810667,0.0139458,0.0135436,0.0133581
-0.802133,0.0141477,0.013734,0.0135457
-0.7936,0.014352,0.0139267,0.0137355
-0.785067,0.0145588,0.0141216,0.0139275
-0.776533,0.014768,0.0143187,0.0141217
-0.768,0.0149796,0.0145181,0.0143181
-0.759467,0.0151936,0.0147197,0.0145167
-0.750933,0.0154101,0.0149235,0.0147175
-0.7424,0.015629,0.0151295,0.0149205
-0.733867,0.0158502,0.0153378,0.0151256
-0.725333,0.0160739,0.0155482,0.0153329
-0.7168,0.0162999,0.0157608,0.0155424
-0.708267,0.0165283,0.0159756,0.015754
-0.699733,0.016759,0.0161925,0.0159677
-0.6912,0.0169921,0.0164115,0.0161834
-0.682667,0.0172274,0.0166327,0.0164013
-0.674133,0.017465,0.0168559,0.0166212
-0.6656,0.0177048,0.0170811,0.0168432
-0.657067,0.0179469,0.0173084,0.0170671
-0.648533,0.0181911,0.0175377,0.017293
-0.64,0.0184375,0.0177689,0.0175208
-0.631467,0.0186859,0.0180021,0.0177505
-0.622933,0.0189364,0.0182371,0.0179821
-0.6144,0.019189,0.018474,0.0182155
-0.605867,0.0194435,0.0187127,0.0184507
-0.597333,0.0196999,0.0189531,0.0186876
-0.5888,0.0199582,0.0191952,0.0189261
-0.580267,0.0202183,0.019439,0.0191663
-0.571733,0.0204802,0.0196843,0.0194081
-0.5632,0.0207438,0.0199312,0.0196514
-0.554667,0.0210089,0.0201796,0.0198961
-0.546133,0.0212756,0.0204293,0.0201422
-0.5376,0.0215438,0.0206804,0.0203897
-0.529067,0.0218134,0.0209327,0.0206383
-0.520533,0.0220843,0.0211863,0.0208882
-0.512,0.0223564,0.0214409,0.0211391
-0.503467,0.0226297,0.0216966,0.0213911
-0.494933,0.022904,0.0219531,0.0216439
-0.4864,0.0231793,0.0222106,0.0218976
-0.477867,0.0234554,0.0224687,0.0221521
-0.469333,0.0237322,0.0227275,0.0224071
-0.4608,0.0240096,0.0229869,0.0226628
-0.452267,0.0242876,0.0232466,0.0229188
-0.443733,0.0245659,0.0235067,0.0231752
-0.4352,0.0248445,0.023767,0.0234317
-0.426667,0.0251232,0.0240274,0.0236884
-0.418133,0.0254019,0.0242877,0.023945
-0.4096,0.0256805,0.0245479,0.0242014
-0.401067,0.0259588,0.0248077,0.0244576
-0.392533,0.0262366,0.0250671,0.0247132
-0.384,0.0265138,0.0253259,0.0249684
-0.375467,0.0267903,0.0255839,0.0252228
-0.366933,0.0270658,0.0258411,0.0254763
