phi,Alice,CMS,ATLAS
-1.18,0.00402581,0.00398472,0.00394681
-1.17213,0.00408324,0.00403955,0.00400101
-1.16427,0.00414159,0.00409523,0.00405606
-1.1564,0.00420087,0.00415179,0.00411197
-1.14853,0.00426109,0.00420923,0.00416875
-1.14067,0.00432228,0.00426757,0.00422642
-1.1328,0.00438444,0.00432681,0.00428498
-1.12493,0.00444759,0.00438698,0.00434445
-1.11707,0.00451175,0.00444808,0.00440484
-1.1092,0.00457692,0.00451012,0.00446617
-1.10133,0.00464312,0.00457313,0.00452845
-1.09347,0.00471036,0.00463711,0.00459169
-1.0856,0.00477867,0.00470207,0.0046559
-1.07773,0.00484804,0.00476804,0.00472109
-1.06987,0.00491851,0.00483501,0.00478729
-1.062,0.00499008,0.00490301,0.0048545
-1.05413,0.00506277,0.00497205,0.00492274
-1.04627,0.00513659,0.00504214,0.00499201
-1.0384,0.00521155,0.0051133,0.00506234
-1.03053,0.00528768,0.00518554,0.00513373
-1.02267,0.00536499,0.00525887,0.0052062
-1.0148,0.00544349,0.0053333,0.00527976
-1.00693,0.00552319,0.00540886,0.00535443
-0.999067,0.00560411,0.00548555,0.00543022
-0.9912,0.00568627,0.00556338,0.00550714
-0.983333,0.00576968,0.00564238,0.0055852
-0.975467,0.00585435,0.00572254,0.00566442
-0.9676,0.00594031,0.00580389,0.00574481
-0.959733,0.00602756,0.00588645,0.00582639
-0.951867,0.00611611,0.00597021,0.00590916
-0.944,0.00620599,0.0060552,0.00599315
-0.936133,0.00629721,0.00614143,0.00607836
-0.928267,0.00638978,0.00622891,0.0061648
-0.9204,0.00648371,0.00631765,0.00625249
-0.912533,0.00657902,0.00640767,0.00634144
-0.904667,0.00667573,0.00649898,0.00643166
-0.8968,0.00677384,0.00659159,0.00652316
-0.888933,0.00687337,0.00668551,0.00661597
-0.881067,0.00697433,0.00678076,0.00671007
-0.8732,0.00707673,0.00687734,0.0068055
-0.865333,0.00718059,0.00697527,0.00690226
-0.857467,0.00728592,0.00707455,0.00700036
-0.8496,0.00739273,0.0071752,0.0070998
-0.841733,0.00750104,0.00727723,0.00720061
-0.833867,0.00761084,0.00738065,0.00730279
-0.826,0.00772216,0.00748546,0.00740634
-0.818133,0.007835,0.00759168,0.00751129
-0.810267,0.00794937,0.00769932,0.00761763
-0.8024,0.00806529,0.00780837,0.00772537
-0.794533,0.00818275,0.00791886,0.00783453
-0.786667,0.00830177,0.00803078,0.0079451
-0.7788,0.00842236,0.00814415,0.0080571
-0.770933,0.00854452,0.00825897,0.00817053
-0.763067,0.00866825,0.00837523,0.0082854
-0.7552,0.00879357,0.00849296,0.0084017
-0.747333,0.00892047,0.00861215,0.00851945
-0.739467,0.00904897,0.0087328,0.00863864
-0.7316,0.00917905,0.00885493,0.00875929
-0.723733,0.00931073,0.00897852,0.00888138
-0.715867,0.00944401,0.00910357,0.00900492
-0.708,0.00957888,0.0092301,0.00912991
-0.700133,0.00971535,0.0093581,0.00925636
-0.692267,0.00985341,0.00948755,0.00938424
-0.6844,0.00999306,0.00961848,0.00951357
-0.676533,0.0101343,0.00975085,0.00964434
