phi,Alice,CMS,ATLAS
-1,0.0131796,0.0129214,0.0127427
-0.993333,0.0133326,0.0130667,0.0128858
-0.986667,0.0134872,0.0132136,0.0130304
-0.98,0.0136436,0.0133622,0.0131767
-0.973333,0.0138017,0.0135123,0.0133245
-0.966667,0.0139617,0.0136641,0.013474
-0.96,0.0141234,0.0138176,0.0136251
-0.953333,0.0142869,0.0139727,0.0137779
-0.946667,0.0144521,0.0141295,0.0139323
-0.94,0.0146193,0.0142879,0.0140883
-0.933333,0.0147882,0.0144481,0.014246
-0.926667,0.0149589,0.0146099,0.0144054
-0.92,0.0151315,0.0147735,0.0145665
-0.913333,0.015306,0.0149388,0.0147292
-0.906667,0.0154823,0.0151058,0.0148937
-0.9,0.0156605,0.0152745,0.0150599
-0.893333,0.0158406,0.015445,0.0152277
-0.886667,0.0160225,0.0156172,0.0153973
-0.88,0.0162064,0.0157912,0.0155687
-0.873333,0.0163921,0.0159669,0.0157417
-0.866667,0.0165798,0.0161444,0.0159165
-0.86,0.0167694,0.0163237,0.0160931
-0.853333,0.0169609,0.0165048,0.0162714
-0.846667,0.0171543,0.0166876,0.0164514
-0.84,0.0173497,0.0168722,0.0166332
-0.833333,0.017547,0.0170586,0.0168168
-0.826667,0.0177462,0.0172468,0.0170021
-0.82,0.0179474,0.0174368,0.0171892
-0.813333,0.0181505,0.0176286,0.0173781
-0.806667,0.0183556,0.0178221,0.0175687
-0.8,0.0185626,0.0180175,0.0177611
-0.793333,0.0187716,0.0182147,0.0179553
-0.786667,0.0189825,0.0184137,0.0181513
-0.78,0.0191954,0.0186144,0.018349
-0.773333,0.0194102,0.018817,0.0185485
-0.766667,0.0196269,0.0190214,0.0187498
-0.76,0.0198456,0.0192275,0.0189528
-0.753333,0.0200663,0.0194354,0.0191576
-0.746667,0.0202889,0.0196452,0.0193641
-0.74,0.0205134,0.0198566,0.0195724
-0.733333,0.0207398,0.0200699,0.0197824
-0.726667,0.0209682,0.0202849,0.0199942
-0.72,0.0211984,0.0205017,0.0202077
-0.713333,0.0214306,0.0207202,0.0204229
-0.706667,0.0216646,0.0209405,0.0206399
-0.7,0.0219006,0.0211624,0.0208585
-0.693333,0.0221384,0.0213861,0.0210788
-0.686667,0.022378,0.0216115,0.0213008
-0.68,0.0226195,0.0218386,0.0215245
-0.673333,0.0228628,0.0220673,0.0217498
-0.666667,0.0231079,0.0222977,0.0219767
-0.66,0.0233548,0.0225297,0.0222053
-0.653333,0.0236034,0.0227634,0.0224354
-0.646667,0.0238538,0.0229986,0.0226672
-0.64,0.024106,0.0232355,0.0229004
-0.633333,0.0243598,0.0234738,0.0231353
-0.626667,0.0246153,0.0237138,0.0233716
-0.62,0.0248725,0.0239552,0.0236094
-0.613333,0.0251312,0.0241981,0.0238487
-0.606667,0.0253916,0.0244424,0.0240894
-0.6,0.0256536,0.0246882,0.0243315
-0.593333,0.025917,0.0249354,0.024575
-0.586667,0.026182,0.0251839,0.0248199
-0.58,0.0264484,0.0254338,0.025066
-0.573333,0.0267163,0.025685,0.0253135
-0.566667,0.0269855,0.0259374,0.0255622
-0.56,0.0272561,0.026191,0.0258121
-0.553333,0.027528,0.0264459,0.0260631
-0.546667,0.0278011,0.0267018,0.0263153
-0.54,0.0280755,0.0269589,0.0265686
-0.533333,0.028351,0.027217,0.0268229
-0.526667,0.0286276,0.0274761,0.0270782
-0.52,0.0289053,0.0277362,0.0273345
-0.513333,0.029184,0.0279972,0.0275916
-0.506667,0.0294637,0.028259,0.0278496
-0.5,0.0297443,0.0285217,0.0281084
-0.493333,0.0300257,0.0287851,0.028368
-0.486667,0.0303078,0.0290491,0.0286282
-0.48,0.0305907,0.0293139,0.028889
-0.473333,0.0308742,0.0295791,0.0291504
-0.466667,0.0311583,0.0298449,0.0294123
-0.46,0.0314429,0.0301111,0.0296747
-0.453333,0.031728,0.0303777,0.0299374
-0.446667,0.0320134,0.0306446,0.0302004
-0.44,0.032299,0.0309117,0.0304636
-0.433333,0.0325849,0.0311789,0.030727
-0.426667,0.0328708,0.0314463,0.0309905
-0.42,0.0331568,0.0317136,0.031254
-0.413333,0.0334428,0.0319808,0.0315174
-0.406667,0.0337286,0.0322479,0.0317806
-0.4,0.0340141,0.0325147,0.0320436
