phi,Alice,CMS,ATLAS
-1,0.0133856,0.0131233,0.0129418
-0.993333,0.0135409,0.0132709,0.0130871
-0.986667,0.0136979,0.0134201,0.013234
-0.98,0.0138568,0.0135709,0.0133826
-0.973333,0.0140174,0.0137234,0.0135327
-0.966667,0.0141798,0.0138776,0.0136846
-0.96,0.014344,0.0140335,0.013838
-0.953333,0.0145101,0.014191,0.0139932
-0.946667,0.014678,0.0143502,0.01415
-0.94,0.0148477,0.0145112,0.0143084
-0.933333,0.0150192,0.0146738,0.0144686
-0.926667,0.0151927,0.0148382,0.0146305
-0.92,0.015368,0.0150043,0.0147941
-0.913333,0.0155452,0.0151722,0.0149594
-0.906667,0.0157242,0.0153418,0.0151264
-0.9,0.0159052,0.0155132,0.0152952
-0.893333,0.0160881,0.0156863,0.0154657
-0.886667,0.0162729,0.0158612,0.0156379
-0.88,0.0164596,0.0160379,0.0158119
-0.873333,0.0166483,0.0162164,0.0159877
-0.866667,0.0168389,0.0163967,0.0161652
-0.86,0.0170314,0.0165788,0.0163445
-0.853333,0.0172259,0.0167626,0.0165256
-0.846667,0.0174223,0.0169483,0.0167085
-0.84,0.0176208,0.0171358,0.0168931
-0.833333,0.0178211,0.0173251,0.0170795
-0.826667,0.0180235,0.0175163,0.0172678
-0.82,0.0182278,0.0177092,0.0174578
-0.813333,0.0184341,0.017904,0.0176496
-0.806667,0.0186424,0.0181006,0.0178432
-0.8,0.0188526,0.018299,0.0180386
-0.793333,0.0190649,0.0184993,0.0182359
-0.786667,0.0192791,0.0187014,0.0184349
-0.78,0.0194953,0.0189053,0.0186357
-0.773333,0.0197135,0.019111,0.0188383
-0.766667,0.0199336,0.0193186,0.0190427
-0.76,0.0201557,0.0195279,0.0192489
-0.753333,0.0203798,0.0197391,0.0194569
-0.746667,0.0206059,0.0199521,0.0196667
-0.74,0.0208339,0.0201669,0.0198782
-0.733333,0.0210639,0.0203835,0.0200915
-0.726667,0.0212958,0.0206019,0.0203066
-0.72,0.0215297,0.020822,0.0205235
-0.713333,0.0217655,0.021044,0.0207421
-0.706667,0.0220032,0.0212677,0.0209624
-0.7,0.0222428,0.0214931,0.0211844
-0.693333,0.0224843,0.0217203,0.0214082
-0.686667,0.0227277,0.0219492,0.0216337
-0.68,0.0229729,0.0221798,0.0218608
-0.673333,0.02322,0.0224121,0.0220896
-0.666667,0.0234689,0.0226461,0.0223201
-0.66,0.0237197,0.0228818,0.0225522
-0.653333,0.0239722,0.0231191,0.022786
-0.646667,0.0242266,0.023358,0.0230213
-0.64,0.0244826,0.0235985,0.0232583
-0.633333,0.0247404,0.0238406,0.0234967
-0.626667,0.0249999,0.0240843,0.0237368
-0.62,0.0252611,0.0243295,0.0239783
-0.613333,0.0255239,0.0245762,0.0242213
-0.606667,0.0257884,0.0248243,0.0244658
-0.6,0.0260544,0.025074,0.0247117
-0.593333,0.026322,0.025325,0.024959
-0.586667,0.0265911,0.0255774,0.0252077
-0.58,0.0268617,0.0258312,0.0254577
-0.573333,0.0271337,0.0260863,0.025709
-0.566667,0.0274071,0.0263427,0.0259616
-0.56,0.027682,0.0266003,0.0262154
-0.553333,0.0279581,0.0268591,0.0264704
-0.546667,0.0282355,0.027119,0.0267265
-0.54,0.0285142,0.0273801,0.0269837
-0.533333,0.028794,0.0276423,0.027242
-0.526667,0.0290749,0.0279054,0.0275013
-0.52,0.029357,0.0281696,0.0277616
-0.513333,0.02964,0.0284346,0.0280227
-0.506667,0.0299241,0.0287006,0.0282848
-0.5,0.030209,0.0289673,0.0285476
-0.493333,0.0304948,0.0292348,0.0288112
-0.486667,0.0307814,0.029503,0.0290755
-0.48,0.0310687,0.0297719,0.0293404
-0.473333,0.0313567,0.0300413,0.0296059
-0.466667,0.0316452,0.0303112,0.0298719
-0.46,0.0319342,0.0305816,0.0301384
-0.453333,0.0322237,0.0308523,0.0304052
-0.446667,0.0325136,0.0311234,0.0306723
-0.44,0.0328037,0.0313947,0.0309396
-0.433333,0.033094,0.0316661,0.0312071
-0.426667,0.0333844,0.0319376,0.0314747
-0.42,0.0336749,0.0322091,0.0317423
-0.413333,0.0339653,0.0324805,0.0320098
-0.406667,0.0342556,0.0327518,0.0322771
-0.4,0.0345456,0.0330227,0.0325442
-0.393333,0.0348352,0.0332934,0.032811
-0.386667,0.0351244,0.0335635,0.0330773
-0.38,0.0354131,0.0338332,0.0333431
-0.373333,0.0357011,0.0341022,0.0336082
-0.366667,0.0359884,0.0343704,0.0338727
-0.36,0.0362748,0.0346379,0.0341363
