phi,Alice,CMS,ATLAS
-1,0.00142299,0.001473,0.00147084
-0.993333,0.00143737,0.00148656,0.0014843
-0.986667,0.0014519,0.00150027,0.0014979
-0.98,0.0014666,0.00151413,0.00151165
-0.973333,0.00148146,0.00152814,0.00152554
-0.966667,0.00149649,0.0015423,0.00153958
-0.96,0.00151169,0.00155661,0.00155378
-0.953333,0.00152706,0.00157107,0.00156812
-0.946667,0.0015426,0.00158569,0.00158262
-0.94,0.00155832,0.00160046,0.00159727
-0.933333,0.00157421,0.00161539,0.00161208
-0.926667,0.00159027,0.00163048,0.00162705
-0.92,0.00160652,0.00164572,0.00164217
-0.913333,0.00162294,0.00166113,0.00165745
-0.906667,0.00163955,0.0016767,0.0016729
-0.9,0.00165633,0.00169244,0.0016885
-0.893333,0.0016733,0.00170834,0.00170427
-0.886667,0.00169046,0.00172441,0.0017202
-0.88,0.0017078,0.00174064,0.0017363
-0.873333,0.00172533,0.00175704,0.00175257
-0.866667,0.00174306,0.00177362,0.001769
-0.86,0.00176097,0.00179036,0.00178561
-0.853333,0.00177907,0.00180728,0.00180238
-0.846667,0.00179737,0.00182437,0.00181933
-0.84,0.00181587,0.00184164,0.00183646
-0.833333,0.00183456,0.00185909,0.00185375
-0.826667,0.00185345,0.00187671,0.00187123
-0.82,0.00187254,0.00189451,0.00188888
-0.813333,0.00189183,0.00191249,0.00190671
-0.806667,0.00191133,0.00193066,0.00192472
-0.8,0.00193103,0.001949,0.00194291
-0.793333,0.00195093,0.00196753,0.00196128
-0.786667,0.00197104,0.00198625,0.00197983
-0.78,0.00199136,0.00200515,0.00199857
-0.773333,0.00201188,0.00202424,0.0020175
-0.766667,0.00203262,0.00204351,0.00203661
-0.76,0.00205356,0.00206298,0.0020559
-0.753333,0.00207472,0.00208263,0.00207539
-0.746667,0.00209609,0.00210248,0.00209506
-0.74,0.00211768,0.00212252,0.00211493
-0.733333,0.00213948,0.00214275,0.00213498
-0.726667,0.0021615,0.00216318,0.00215523
-0.72,0.00218373,0.0021838,0.00217567
-0.713333,0.00220618,0.00220461,0.00219631
-0.706667,0.00222885,0.00222562,0.00221713
-0.7,0.00225174,0.00224683,0.00223815
-0.693333,0.00227485,0.00226823,0.00225937
-0.686667,0.00229818,0.00228984,0.00228079
-0.68,0.00232173,0.00231164,0.00230239
-0.673333,0.0023455,0.00233364,0.0023242
-0.666667,0.0023695,0.00235584,0.0023462
-0.66,0.00239371,0.00237824,0.00236841
-0.653333,0.00241815,0.00240083,0.00239081
-0.646667,0.00244281,0.00242363,0.0024134
-0.64,0.0024677,0.00244663,0.0024362
-0.633333,0.00249281,0.00246983,0.00245919
-0.626667,0.00251814,0.00249323,0.00248238
-0.62,0.00254369,0.00251683,0.00250577
-0.613333,0.00256947,0.00254063,0.00252936
-0.606667,0.00259547,0.00256463,0.00255315
-0.6,0.00262169,0.00258883,0.00257713
-0.593333,0.00264813,0.00261323,0.00260132
-0.586667,0.0026748,0.00263783,0.00262569
-0.58,0.00270168,0.00266263,0.00265027
-0.573333,0.00272878,0.00268762,0.00267504
-0.566667,0.00275611,0.00271281,0.0027
-0.56,0.00278364,0.0027382,0.00272516
